split,balance,N,classifier,subject,eer,far_at_frr,frr_at_far
random,fixed,50,Threshold,s020,0.2676,0.9456,0.8039999999999999
random,fixed,50,Threshold,s021,0.1628,0.9343999999999999,0.39
random,fixed,50,Threshold,s022,0.057200000000000015,0.604,0.128
random,fixed,50,Threshold,s024,0.06400000000000002,0.42000000000000004,0.184
random,fixed,50,Threshold,s025,0.08519999999999998,0.8847999999999999,0.126
random,fixed,50,Threshold,s026,0.10599999999999998,0.688,0.23399999999999999
random,fixed,50,Threshold,s027,0.12000000000000002,0.7968,0.256
random,fixed,50,Threshold,s028,0.05720000000000001,0.3223999999999999,0.18599999999999997
random,fixed,50,Threshold,s029,0.11679999999999999,0.7352000000000001,0.328
random,fixed,50,Threshold,s030,0.14,0.9864,0.266
random,fixed,50,Threshold,s031,0.2352,0.9471999999999999,0.6839999999999999
random,fixed,50,Threshold,s032,0.2944,0.9512,0.8320000000000001
random,fixed,50,Threshold,s033,0.11359999999999999,0.9423999999999999,0.312
random,fixed,50,Threshold,s034,0.1908,0.9111999999999998,0.626
random,fixed,50,Threshold,s035,0.18,0.8751999999999999,0.394
random,fixed,50,Threshold,s036,0.034400000000000014,0.11200000000000002,0.054000000000000006
random,fixed,50,Threshold,s037,0.2,0.8896,0.716
random,fixed,50,Threshold,s038,0.1468,0.9231999999999999,0.29
random,fixed,50,Threshold,s039,0.09679999999999998,0.9448000000000001,0.178
random,fixed,50,Threshold,s040,0.172,0.9640000000000001,0.41200000000000003
random,fixed,50,Threshold,s041,0.162,0.9015999999999998,0.51
random,fixed,50,Threshold,s042,0.06920000000000001,0.8872,0.098
random,fixed,50,Threshold,s043,0.03840000000000001,0.44399999999999995,0.118
random,fixed,50,Threshold,s044,0.088,0.9087999999999999,0.24400000000000005
random,fixed,50,Threshold,s046,0.21639999999999998,0.9704,0.5740000000000001
random,fixed,50,Threshold,s047,0.23079999999999998,0.944,0.564
random,fixed,50,Threshold,s048,0.12840000000000001,0.7295999999999999,0.374
random,fixed,50,Threshold,s049,0.14120000000000002,0.9960000000000001,0.288
random,fixed,50,Threshold,s050,0.1964,0.8592000000000001,0.53
random,fixed,50,Threshold,s051,0.17720000000000002,0.7688,0.744
random,fixed,50,Threshold,s052,0.05080000000000001,0.6359999999999999,0.07799999999999999
random,fixed,50,Threshold,s053,0.1036,0.6976000000000001,0.21200000000000002
random,fixed,50,Threshold,s054,0.126,0.9503999999999999,0.45600000000000007
random,fixed,50,Threshold,s055,0.04680000000000002,0.4640000000000001,0.09
random,fixed,50,Threshold,s056,0.1448,0.8400000000000001,0.5959999999999999
random,fixed,50,Threshold,s057,0.2036,0.7903999999999999,0.7539999999999999
random,fixed,50,Linear SVM,s002,0.1476,0.7848,0.938
random,fixed,50,Linear SVM,s003,0.0832,0.4968,0.378
random,fixed,50,Linear SVM,s004,0.08919999999999997,0.6656,0.4720000000000001
random,fixed,50,Linear SVM,s005,0.09839999999999999,0.2832,0.892
random,fixed,50,Linear SVM,s007,0.1332,0.636,0.78
random,fixed,50,Linear SVM,s008,0.136,0.6576,0.82
random,fixed,50,Linear SVM,s010,0.06480000000000001,0.2728,0.514
random,fixed,50,Linear SVM,s011,0.098,0.5,0.45600000000000007
random,fixed,50,Linear SVM,s012,0.04960000000000002,0.29919999999999997,0.702
random,fixed,50,Linear SVM,s013,0.08759999999999998,0.4312,0.386
random,fixed,50,Linear SVM,s015,0.1296,0.8032,0.6599999999999999
random,fixed,50,Linear SVM,s016,0.08560000000000001,0.35680000000000006,0.64
random,fixed,50,Linear SVM,s017,0.04760000000000002,0.16,0.26399999999999996
random,fixed,50,Linear SVM,s018,0.09480000000000002,0.7792,0.418
random,fixed,50,Linear SVM,s019,0.04800000000000001,0.5328,0.736
random,fixed,50,Linear SVM,s020,0.09559999999999999,0.7071999999999999,0.772
random,fixed,50,Linear SVM,s021,0.11399999999999999,0.5608,0.916
random,fixed,50,Linear SVM,s022,0.018000000000000006,0.036800000000000006,0.5900000000000001
random,fixed,50,Linear SVM,s024,0.03680000000000001,0.2704,0.7100000000000001
random,fixed,50,Linear SVM,s025,0.0384,0.35439999999999994,0.5399999999999999
random,fixed,50,Linear SVM,s026,0.16560000000000002,0.6256,0.9760000000000002
random,fixed,50,Linear SVM,s027,0.05760000000000002,0.376,0.6140000000000001
random,fixed,50,Linear SVM,s028,0.06799999999999999,0.2664,0.658
random,fixed,50,Linear SVM,s029,0.08520000000000001,0.6224000000000001,0.712
random,fixed,50,Linear SVM,s030,0.07440000000000002,0.6176,0.686
random,fixed,50,Linear SVM,s031,0.1948,0.6888,0.922
random,fixed,50,Linear SVM,s032,0.21519999999999997,0.9336,0.9480000000000001
random,fixed,50,Linear SVM,s033,0.023600000000000013,0.1288,0.122
random,fixed,50,Linear SVM,s034,0.0952,0.7096,0.518
random,fixed,50,Linear SVM,s035,0.06280000000000002,0.37760000000000005,0.378
random,fixed,50,Linear SVM,s036,0.0108,0.0312,0.054000000000000006
random,fixed,50,Linear SVM,s037,0.1152,0.396,0.732
random,fixed,50,Linear SVM,s038,0.06200000000000002,0.688,0.5980000000000001
random,fixed,50,Linear SVM,s039,0.0696,0.7264,0.58
random,fixed,50,Linear SVM,s040,0.06119999999999999,0.32880000000000004,0.48599999999999993
random,fixed,50,Linear SVM,s041,0.05960000000000001,0.3136,0.45199999999999996
random,fixed,50,Linear SVM,s042,0.03320000000000001,0.3736,0.09400000000000001
random,fixed,50,Linear SVM,s043,0.030400000000000003,0.06240000000000001,0.438
random,fixed,50,Linear SVM,s044,0.07959999999999998,0.5096,0.836
random,fixed,50,Linear SVM,s046,0.10119999999999998,0.6448,0.776
random,fixed,50,Linear SVM,s047,0.07440000000000002,0.6439999999999999,0.476
random,fixed,50,Linear SVM,s048,0.1136,0.6848,0.852
random,fixed,50,Linear SVM,s049,0.043600000000000014,0.14240000000000003,0.306
random,fixed,50,Linear SVM,s050,0.15960000000000002,0.9103999999999999,0.842
random,fixed,50,Linear SVM,s051,0.11679999999999999,0.6616000000000001,0.6
random,fixed,50,Linear SVM,s052,0.0164,0.2808,0.192
random,fixed,50,Linear SVM,s053,0.028400000000000026,0.2056,0.10600000000000001
random,fixed,50,Linear SVM,s054,0.12040000000000002,0.9096,0.8039999999999999
random,fixed,50,Linear SVM,s055,0.04200000000000002,0.1944,0.20599999999999996
random,fixed,50,Linear SVM,s056,0.08560000000000001,0.776,0.554
random,fixed,50,Linear SVM,s057,0.0944,0.3888,0.568
random,fixed,50,MLP,s002,0.1576,0.752,0.842
random,fixed,50,MLP,s003,0.14840000000000003,0.708,0.5940000000000001
random,fixed,50,MLP,s004,0.1232,0.82,0.48999999999999994
random,fixed,50,MLP,s005,0.0548,0.2272,0.74
random,fixed,50,MLP,s007,0.18639999999999995,0.7552,0.6839999999999999
random,fixed,50,MLP,s008,0.156,0.6567999999999999,0.6859999999999999
random,fixed,50,MLP,s010,0.1068,0.5416000000000001,0.4779999999999999
random,fixed,50,MLP,s011,0.14479999999999998,0.6264000000000001,0.6679999999999999
random,fixed,50,MLP,s012,0.0724,0.6784,0.466
random,fixed,50,MLP,s013,0.1568,0.7232,0.526
random,fixed,50,MLP,s015,0.1588,0.8952,0.6559999999999999
random,fixed,50,MLP,s016,0.1388,0.4056,0.8160000000000001
random,fixed,50,MLP,s017,0.07440000000000001,0.5816,0.37
random,fixed,50,MLP,s018,0.1496,0.9303999999999999,0.49000000000000005
random,fixed,50,MLP,s019,0.06920000000000001,0.5680000000000001,0.518
random,fixed,50,MLP,s020,0.1872,0.7984,0.7539999999999999
random,fixed,50,MLP,s021,0.10200000000000001,0.7352000000000001,0.65
random,fixed,50,MLP,s022,0.04680000000000002,0.11600000000000002,0.8780000000000001
random,fixed,50,MLP,s024,0.0848,0.4136,0.6399999999999999
random,fixed,50,MLP,s025,0.05200000000000001,0.7008,0.20400000000000001
random,fixed,50,MLP,s026,0.138,0.7023999999999999,0.698
random,fixed,50,MLP,s027,0.07799999999999999,0.5711999999999999,0.584
random,fixed,50,MLP,s028,0.11079999999999998,0.5192,0.804
random,fixed,50,MLP,s029,0.15839999999999996,0.7864000000000001,0.806
random,fixed,50,MLP,s030,0.08959999999999999,0.6504,0.5900000000000001
random,fixed,50,MLP,s031,0.21400000000000002,0.7232000000000001,0.9039999999999999
random,fixed,50,MLP,s032,0.3012,0.96,0.844
random,fixed,50,MLP,s033,0.06799999999999999,0.1968,0.6399999999999999
random,fixed,50,MLP,s034,0.18480000000000002,0.9256,0.662
random,fixed,50,MLP,s035,0.1096,0.7215999999999999,0.346
random,fixed,50,MLP,s036,0.017600000000000005,0.036,0.12600000000000003
random,fixed,50,MLP,s037,0.10879999999999998,0.8448,0.5479999999999999
random,fixed,50,MLP,s038,0.0736,0.6784,0.6119999999999999
random,fixed,50,MLP,s039,0.07159999999999998,0.8992000000000001,0.23600000000000004
random,fixed,50,MLP,s040,0.1056,0.7752,0.788
random,fixed,50,MLP,s041,0.08479999999999999,0.6632,0.552
random,fixed,50,MLP,s042,0.057600000000000005,0.5528,0.088
random,fixed,50,MLP,s043,0.0528,0.2056,0.8099999999999999
random,fixed,50,MLP,s044,0.0968,0.5120000000000001,0.852
random,fixed,50,MLP,s046,0.1052,0.6584,0.648
random,fixed,50,MLP,s047,0.11079999999999998,0.6584000000000001,0.65
random,fixed,50,MLP,s048,0.11039999999999998,0.652,0.6980000000000001
random,fixed,50,MLP,s049,0.05840000000000003,0.0984,0.5459999999999999
random,fixed,50,MLP,s050,0.17880000000000001,0.7904,0.636
random,fixed,50,MLP,s051,0.13999999999999999,0.6816000000000001,0.434
random,fixed,50,MLP,s052,0.021600000000000005,0.1416,0.07200000000000002
random,fixed,50,MLP,s053,0.09559999999999999,0.5896000000000001,0.296
random,fixed,50,MLP,s054,0.14320000000000002,0.8583999999999999,0.618
random,fixed,50,MLP,s055,0.0868,0.4904,0.30999999999999994
random,fixed,50,MLP,s056,0.1452,0.9408,0.8379999999999999
random,fixed,50,MLP,s057,0.1664,0.6912,0.758
random,fixed,200,k-NN,s002,0.11682354674068,0.7343999999999999,1.0
random,fixed,200,k-NN,s003,0.08009012517608494,0.2992,1.0
random,fixed,200,k-NN,s004,0.07896694943200813,0.4128,1.0
random,fixed,200,k-NN,s005,0.059519936486197376,0.2792,1.0
random,fixed,200,k-NN,s007,0.11322070815952263,0.5288,1.0
random,fixed,200,k-NN,s008,0.11068791417708153,0.5488000000000001,1.0
random,fixed,200,k-NN,s010,0.046395336952305,0.3264,1.0
random,fixed,200,k-NN,s011,0.07292444484618398,0.9176,1.0
random,fixed,200,k-NN,s012,0.04948513069602954,0.3664,1.0
random,fixed,200,k-NN,s013,0.08410194189557116,0.5128,1.0
random,fixed,200,k-NN,s015,0.09845637642304343,0.43199999999999994,1.0
random,fixed,200,k-NN,s016,0.05263842333056794,0.15360000000000001,1.0
random,fixed,200,k-NN,s017,0.055001395436158895,0.3368,1.0
random,fixed,200,k-NN,s018,0.10876412329098928,0.648,1.0
random,fixed,200,k-NN,s019,0.05690411183579921,0.2408,0.812
random,fixed,200,k-NN,s020,0.10423370815231278,0.6968,1.0
random,fixed,200,k-NN,s021,0.11049116910704804,0.4888,1.0
random,fixed,200,k-NN,s022,0.039868216686193766,0.0496,1.0
random,fixed,200,k-NN,s024,0.043045227479300494,0.1408,0.808
random,fixed,200,k-NN,s025,0.04402997321158923,0.3296,1.0
random,fixed,200,k-NN,s026,0.14641698790776903,0.496,1.0
random,fixed,200,k-NN,s027,0.06842052545645687,0.472,1.0
random,fixed,200,k-NN,s028,0.0669959465166533,0.34640000000000004,1.0
random,fixed,200,k-NN,s029,0.0897242176848476,0.5272,1.0
random,fixed,200,k-NN,s030,0.06184294628044753,0.244,1.0
random,fixed,200,k-NN,s031,0.14273628567046565,0.532,1.0
random,fixed,200,k-NN,s032,0.16731062253013698,0.8192,1.0
random,fixed,200,k-NN,s033,0.02506761453349509,0.0888,0.8039999999999999
random,fixed,200,k-NN,s034,0.09156748156992059,0.6112,1.0
random,fixed,200,k-NN,s035,0.06367605730498396,0.3288,1.0
random,fixed,200,k-NN,s036,0.017134789008660015,0.019200000000000002,0.8019999999999999
random,fixed,200,k-NN,s037,0.1124785316256317,0.576,1.0
random,fixed,200,k-NN,s038,0.0686797371529886,0.4272,1.0
random,fixed,200,k-NN,s039,0.07766401182500393,0.45759999999999995,1.0
random,fixed,200,k-NN,s040,0.06067709911786544,0.304,1.0
random,fixed,200,k-NN,s041,0.056076490890284006,0.15680000000000002,1.0
random,fixed,200,k-NN,s042,0.042497336552988735,0.4936,0.6399999999999999
random,fixed,200,k-NN,s043,0.029266133319286004,0.0512,1.0
random,fixed,200,k-NN,s044,0.04993233279386468,0.2032,1.0
random,fixed,200,k-NN,s046,0.11687912178101703,0.6759999999999999,1.0
random,fixed,200,k-NN,s047,0.06394999322768523,0.27359999999999995,0.834
random,fixed,200,k-NN,s048,0.11225694554401011,0.7304,1.0
random,fixed,200,k-NN,s049,0.037056440286605256,0.0624,1.0
random,fixed,200,k-NN,s050,0.12095567927972103,0.5344,1.0
random,fixed,200,k-NN,s051,0.09081567982008637,0.48,1.0
random,fixed,200,k-NN,s052,0.013866015788696964,0.024,0.8019999999999999
random,fixed,200,k-NN,s053,0.035545701357466084,0.3504,0.06400000000000002
random,fixed,200,k-NN,s054,0.10264765907673408,0.828,1.0
random,fixed,200,k-NN,s055,0.04185257188332816,0.5144,1.0
random,fixed,200,k-NN,s056,0.09253998556292575,0.4128,1.0
random,fixed,200,k-NN,s057,0.08766407044042915,0.5448000000000001,1.0
random,fixed,200,LDA,s002,0.1332,0.7567999999999999,0.914
random,fixed,200,LDA,s003,0.07759999999999997,0.29840000000000005,0.55
random,fixed,200,LDA,s004,0.07839999999999998,0.3416,0.65
random,fixed,200,LDA,s005,0.094,0.23520000000000002,0.914
random,fixed,200,LDA,s007,0.13840000000000002,0.5688,0.8280000000000001
random,fixed,200,LDA,s008,0.14120000000000002,0.6192,0.876
random,fixed,200,LDA,s010,0.06119999999999999,0.16720000000000002,0.61
random,fixed,200,LDA,s011,0.06720000000000001,0.3352,0.48600000000000004
random,fixed,200,LDA,s012,0.05600000000000001,0.21280000000000002,0.52
random,fixed,200,LDA,s013,0.07160000000000002,0.3576,0.5279999999999999
random,fixed,200,LDA,s015,0.134,0.7984,0.55
random,fixed,200,LDA,s016,0.0636,0.16240000000000002,0.568
random,fixed,200,LDA,s017,0.056000000000000015,0.2648,0.5820000000000001
random,fixed,200,LDA,s018,0.1008,0.5424,0.5820000000000001
random,fixed,200,LDA,s019,0.05440000000000002,0.5096,0.712
random,fixed,200,LDA,s020,0.11079999999999998,0.504,0.792
random,fixed,200,LDA,s021,0.1052,0.3024,0.8559999999999999
random,fixed,200,LDA,s022,0.023200000000000005,0.0344,0.396
random,fixed,200,LDA,s024,0.03600000000000002,0.11440000000000002,0.5820000000000001
random,fixed,200,LDA,s025,0.03760000000000002,0.0608,0.562
random,fixed,200,LDA,s026,0.156,0.47919999999999996,0.966
random,fixed,200,LDA,s027,0.05600000000000001,0.3696,0.41
random,fixed,200,LDA,s028,0.0528,0.1464,0.656
random,fixed,200,LDA,s029,0.0988,0.3872,0.76
random,fixed,200,LDA,s030,0.054800000000000015,0.5256,0.362
random,fixed,200,LDA,s031,0.17800000000000002,0.5704,0.9099999999999999
random,fixed,200,LDA,s032,0.2016,0.8496,0.976
random,fixed,200,LDA,s033,0.016400000000000012,0.029599999999999998,0.028000000000000025
random,fixed,200,LDA,s034,0.08559999999999998,0.5744,0.45
random,fixed,200,LDA,s035,0.060800000000000035,0.22319999999999998,0.41200000000000003
random,fixed,200,LDA,s036,0.010400000000000003,0.013600000000000001,0.040000000000000015
random,fixed,200,LDA,s037,0.11080000000000001,0.36319999999999997,0.7220000000000001
random,fixed,200,LDA,s038,0.0712,0.5392,0.732
random,fixed,200,LDA,s039,0.05840000000000001,0.488,0.426
random,fixed,200,LDA,s040,0.05120000000000001,0.11440000000000002,0.308
random,fixed,200,LDA,s041,0.03400000000000001,0.11520000000000001,0.174
random,fixed,200,LDA,s042,0.03520000000000001,0.3896,0.12
random,fixed,200,LDA,s043,0.028400000000000016,0.092,0.406
random,fixed,200,LDA,s044,0.06959999999999997,0.46320000000000006,0.884
random,fixed,200,LDA,s046,0.11279999999999998,0.5439999999999999,0.78
random,fixed,200,LDA,s047,0.07520000000000002,0.3256,0.536
random,fixed,200,LDA,s048,0.136,0.7232000000000001,0.8619999999999999
random,fixed,200,LDA,s049,0.04160000000000001,0.3632,0.438
random,fixed,200,LDA,s050,0.11439999999999999,0.7487999999999999,0.8220000000000001
random,fixed,200,LDA,s051,0.09359999999999999,0.4896,0.588
random,fixed,200,LDA,s052,0.01800000000000001,0.1288,0.188
random,fixed,200,LDA,s053,0.028400000000000026,0.25680000000000003,0.12000000000000002
random,fixed,200,LDA,s054,0.12,0.8528,0.944
random,fixed,200,LDA,s055,0.04680000000000002,0.132,0.442
random,fixed,200,LDA,s056,0.08439999999999999,0.45840000000000003,0.5720000000000001
random,fixed,200,LDA,s057,0.09479999999999997,0.4136,0.5539999999999999
random,fixed,200,Threshold,s002,0.22160000000000002,0.8664,0.5760000000000001
random,fixed,200,Threshold,s003,0.18119999999999997,0.76,0.5279999999999999
random,fixed,200,Threshold,s004,0.1192,0.6832,0.466
random,fixed,200,Threshold,s005,0.076,0.952,0.13799999999999998
random,fixed,200,Threshold,s007,0.16920000000000002,0.6992,0.62
random,fixed,200,Threshold,s008,0.156,0.64,0.466
random,fixed,200,Threshold,s010,0.074,0.4048,0.13599999999999998
random,fixed,200,Threshold,s011,0.15640000000000004,0.6752,0.488
random,fixed,200,Threshold,s012,0.11639999999999999,0.788,0.25
random,fixed,200,Threshold,s013,0.13,0.7071999999999999,0.31
random,fixed,200,Threshold,s015,0.198,0.7232000000000001,0.692
random,fixed,200,Threshold,s016,0.06520000000000001,0.8736,0.152
random,fixed,200,Threshold,s017,0.03960000000000002,0.3192,0.12799999999999997
random,fixed,200,Threshold,s018,0.23159999999999997,0.9016,0.598
random,fixed,200,Threshold,s019,0.08360000000000001,0.9384,0.118
random,fixed,200,Threshold,s020,0.2652,0.944,0.8300000000000001
random,fixed,200,Threshold,s021,0.14999999999999997,0.8959999999999999,0.42800000000000005
random,fixed,200,Threshold,s022,0.05800000000000001,0.3928,0.14600000000000002
random,fixed,200,Threshold,s024,0.05600000000000001,0.24640000000000004,0.182
random,fixed,200,Threshold,s025,0.07959999999999998,0.7903999999999999,0.13
random,fixed,200,Threshold,s026,0.09999999999999998,0.7088000000000001,0.22199999999999998
random,fixed,200,Threshold,s027,0.10640000000000001,0.8184000000000001,0.236
random,fixed,200,Threshold,s028,0.05000000000000001,0.1672,0.18
random,fixed,200,Threshold,s029,0.11679999999999999,0.7336,0.276
random,fixed,200,Threshold,s030,0.134,0.9904,0.22599999999999998
random,fixed,200,Threshold,s031,0.22519999999999998,0.8959999999999999,0.742
random,fixed,200,Threshold,s032,0.29600000000000004,0.944,0.852
random,fixed,200,Threshold,s033,0.10959999999999999,0.8864000000000001,0.30599999999999994
random,fixed,200,Threshold,s034,0.1964,0.9152000000000001,0.6159999999999999
random,fixed,200,Threshold,s035,0.17000000000000004,0.8295999999999999,0.41200000000000003
random,fixed,200,Threshold,s036,0.03520000000000002,0.11040000000000001,0.040000000000000036
random,fixed,200,Threshold,s037,0.1936,0.8512000000000001,0.752
random,fixed,200,Threshold,s038,0.14400000000000002,0.8952,0.282
random,fixed,200,Threshold,s039,0.09399999999999997,0.7912,0.18
random,fixed,200,Threshold,s040,0.17640000000000003,0.9496,0.41200000000000003
random,fixed,200,Threshold,s041,0.148,0.8879999999999999,0.504
random,fixed,200,Threshold,s042,0.06600000000000002,0.836,0.094
random,fixed,200,Threshold,s043,0.03040000000000001,0.3976,0.084
random,fixed,200,Threshold,s044,0.09359999999999999,0.9120000000000001,0.248
random,fixed,200,Threshold,s046,0.21239999999999998,0.9128000000000001,0.572
random,fixed,200,Threshold,s047,0.21559999999999996,0.9303999999999999,0.602
random,fixed,200,Threshold,s048,0.1292,0.7096,0.42400000000000004
random,fixed,200,Threshold,s049,0.1316,0.9416,0.27999999999999997
random,fixed,200,Threshold,s050,0.16720000000000002,0.772,0.514
random,fixed,200,Threshold,s051,0.18120000000000003,0.7776,0.72
random,fixed,200,Threshold,s052,0.04520000000000003,0.5048,0.072
random,fixed,200,Threshold,s053,0.10399999999999998,0.7064,0.22400000000000003
random,fixed,200,Threshold,s054,0.1264,0.9408,0.514
random,fixed,200,Threshold,s055,0.05320000000000001,0.3944,0.08399999999999999
random,fixed,200,Threshold,s056,0.1516,0.8311999999999999,0.644
random,fixed,200,Threshold,s057,0.19719999999999996,0.7816000000000001,0.792
random,fixed,200,Linear SVM,s002,0.132,0.7455999999999999,0.9359999999999999
