N,classifier,subject,selected_params,tune_ms,fit_ms,bundle_kb,warmup_queries,timed_queries,pre_mean_ms,pre_sd_ms,pre_p50_ms,pre_p95_ms,pre_p99_ms,pre_max_ms,pre_n_queries,model_mean_ms,model_sd_ms,model_p50_ms,model_p95_ms,model_p99_ms,model_max_ms,model_n_queries,e2e_mean_ms,e2e_sd_ms,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,e2e_max_ms,e2e_n_queries
10,Linear SVM,s021,"{""C"": 0.01}",7.4165,0.475667,1.8076171875,100,1000,0.053863433,0.002302413101422202,0.053583,0.0557101,0.06300375,0.081208,1000,0.050176713000000005,0.0024912717578784134,0.0499375,0.051917,0.055549909999999994,0.103667,1000,0.103039905,0.0033101695879026605,0.102625,0.10575414999999999,0.11458733,0.157333,1000
10,Linear SVM,s022,"{""C"": 0.1}",6.982375,0.477625,1.8076171875,100,1000,0.053981487,0.0025684338594406755,0.053792,0.056125,0.057877080000000004,0.122541,1000,0.050302613,0.0023261405794203893,0.050083,0.052,0.054876669999999995,0.106,1000,0.103263421,0.002933379017825896,0.103041,0.10595805,0.10942365999999999,0.152291,1000
10,Linear SVM,s024,"{""C"": 1}",9.363709,0.537792,1.80078125,100,1000,0.054546429,0.003923072461795666,0.054042,0.05654405,0.06034049999999999,0.152542,1000,0.050373513,0.001884963997827041,0.050167,0.052042,0.05517324999999999,0.090667,1000,0.10436552399999999,0.00671779992968824,0.103792,0.107083,0.11245967,0.2995,1000
10,Linear SVM,s025,"{""C"": 0.01}",7.067459,0.464,1.8076171875,100,1000,0.054175044,0.0016746238578048303,0.053875,0.05629105,0.060879169999999996,0.071042,1000,0.049938932,0.0010781746165996855,0.049833,0.05133305,0.05341642,0.061583,1000,0.10360217399999999,0.002552561638951084,0.103084,0.1072122,0.11521092000000001,0.120792,1000
10,Linear SVM,s026,"{""C"": 0.01}",9.148167,0.491917,1.8076171875,100,1000,0.055057558,0.004316664880475009,0.054375,0.057631249999999995,0.06587583,0.137625,1000,0.050596601000000005,0.0022956622179270657,0.050229499999999996,0.05326039999999999,0.05975749999999999,0.082333,1000,0.10485367299999998,0.006593909208559194,0.103875,0.10987705,0.12150375,0.245125,1000
10,Linear SVM,s027,"{""C"": 100}",9.743625,3.226167,1.8017578125,100,1000,0.052966167,0.001578953116484165,0.0526665,0.0550851,0.05855016999999999,0.070709,1000,0.049417997000000005,0.0011354739927357115,0.049292,0.050875,0.053418089999999994,0.059708,1000,0.102138261,0.0022579633308099298,0.101791,0.1053351,0.11304309,0.117833,1000
10,Linear SVM,s028,"{""C"": 1}",6.078125,0.579416,1.80078125,100,1000,0.05352726,0.0015243585553948282,0.05325,0.0557521,0.05887625,0.067791,1000,0.049547476,0.0017929257291070628,0.049375,0.05112704999999999,0.054586749999999996,0.088792,1000,0.103060881,0.002263446478890499,0.102708,0.1060851,0.111208,0.13025,1000
10,Linear SVM,s029,"{""C"": 10}",7.011667,0.614958,1.80078125,100,1000,0.053585859,0.0015922421512405674,0.053333,0.055546149999999996,0.05887791999999999,0.070042,1000,0.049601609,0.0012910621633479265,0.049458,0.05125,0.052585919999999994,0.069958,1000,0.102990145,0.0018880283358498533,0.1028125,0.1057101,0.11075083,0.116458,1000
10,Linear SVM,s030,"{""C"": 0.01}",8.4675,0.4615,1.8076171875,100,1000,0.054433903,0.0030641076076113947,0.054125,0.0567941,0.06242241,0.131833,1000,0.050491117,0.0019394106617800222,0.050208,0.052167,0.058131249999999995,0.08025,1000,0.10388513299999999,0.0048412936896970946,0.103167,0.10825,0.11563332999999999,0.20175,1000
10,Linear SVM,s031,"{""C"": 0.1}",5.047584,0.543625,1.8076171875,100,1000,0.053910043000000005,0.0014451168679082379,0.053625,0.056042,0.057804499999999995,0.066875,1000,0.049668794,0.0014676277875833798,0.0495,0.051,0.056090919999999996,0.067334,1000,0.10371954299999998,0.002023756844068703,0.103375,0.1066681,0.11254226,0.120125,1000
10,Linear SVM,s032,"{""C"": 0.01}",6.254667,0.464208,1.8076171875,100,1000,0.053647637,0.001744770522276901,0.053375,0.055833,0.06250292,0.069375,1000,0.049808045,0.001140473809205842,0.049667,0.051458,0.053543919999999995,0.062875,1000,0.102966474,0.0022932162196256044,0.102542,0.10621309999999999,0.114052,0.122667,1000
10,Linear SVM,s033,"{""C"": 0.01}",7.391625,0.457375,1.8076171875,100,1000,0.053358953,0.0018183560755827258,0.053083,0.055333,0.05888333999999999,0.0735,1000,0.049536549,0.0010642001887054145,0.049417,0.05087704999999999,0.052669919999999995,0.061458,1000,0.10233096199999998,0.0018100150604553173,0.102083,0.104958,0.11013458,0.117167,1000
10,Linear SVM,s034,"{""C"": 1}",8.532292,0.561958,1.80078125,100,1000,0.054269892,0.0024289297375605597,0.053792,0.05675,0.06458717,0.088584,1000,0.050331116,0.0016912737689402928,0.050042,0.052669049999999995,0.05641976,0.072833,1000,0.10399739699999999,0.004826456293155543,0.103333,0.10837915,0.11579642,0.202792,1000
10,Linear SVM,s035,"{""C"": 0.1}",6.969625,0.490417,1.8076171875,100,1000,0.053312596,0.00187752011988809,0.053,0.055546149999999996,0.06300625,0.069667,1000,0.049280169,0.0014903182401406405,0.049084,0.05087704999999999,0.05621134,0.06425,1000,0.102439323,0.0023474606749190243,0.102,0.10558605,0.11396066,0.121375,1000
10,Linear SVM,s036,"{""C"": 0.01}",7.993459,0.477083,1.8076171875,100,1000,0.053254076,0.0021900340237652137,0.052875,0.05554405,0.06083384,0.097209,1000,0.049708522000000005,0.002849322308046447,0.049417,0.051208,0.05796190999999999,0.123708,1000,0.10256973999999999,0.004736521597464033,0.101917,0.1063402,0.11404684,0.186834,1000
10,Linear SVM,s037,"{""C"": 0.01}",6.005625,0.470292,1.8076171875,100,1000,0.054395611,0.0015490643737795778,0.054125,0.056375,0.05908591999999999,0.071625,1000,0.050124969,0.0011962080997288283,0.05,0.051919049999999994,0.053960919999999996,0.060958,1000,0.103660831,0.0022848092628941275,0.103333,0.10634134999999999,0.11533675,0.119542,1000
10,Linear SVM,s038,"{""C"": 0.1}",12.203416,0.532584,1.8076171875,100,1000,0.053657456,0.0016558435844125018,0.053292,0.05583305,0.05959341999999999,0.070625,1000,0.049991258999999996,0.001405805951862949,0.049791,0.051833,0.05475582999999999,0.066458,1000,0.10388472400000001,0.0030438799402924747,0.103417,0.107458,0.11416725,0.165667,1000
10,Linear SVM,s039,"{""C"": 0.01}",10.316125,0.485,1.8076171875,100,1000,0.05301724,0.0014865075799286016,0.05275,0.05521105,0.057542,0.067,1000,0.049543222,0.0014065742382838536,0.049375,0.051208,0.05595842,0.063375,1000,0.10210521,0.002174024292302989,0.10175,0.105583,0.11025375,0.120416,1000
10,Linear SVM,s040,"{""C"": 1}",6.622125,0.571292,1.80078125,100,1000,0.05407067,0.001584312697614908,0.0539165,0.056042,0.05929392,0.069,1000,0.050316429,0.0017197231709620423,0.050125,0.051794049999999994,0.05516742,0.09025,1000,0.10363047399999999,0.0021125559793979637,0.103292,0.106709,0.11230282999999999,0.118333,1000
10,Linear SVM,s041,"{""C"": 0.01}",6.7565,0.464083,1.8076171875,100,1000,0.053705008,0.0017103582207184502,0.053417,0.05579105,0.06037542,0.069209,1000,0.049907239000000006,0.0011490934451229907,0.049791,0.051375,0.05363083999999999,0.062458,1000,0.10380160699999999,0.0021324630442720893,0.103458,0.1069181,0.11329309,0.118167,1000
10,Linear SVM,s042,"{""C"": 0.01}",9.042292,0.4845,1.8076171875,100,1000,0.054754263000000004,0.003500829791786808,0.0545,0.056712149999999996,0.05879325,0.153,1000,0.051453150999999996,0.0028351599009337836,0.051125,0.053085099999999996,0.058131669999999996,0.127,1000,0.104425033,0.0026598323191278205,0.1040415,0.1076681,0.11347424999999998,0.152667,1000
10,Linear SVM,s043,"{""C"": 0.1}",13.742667,0.490083,1.8076171875,100,1000,0.053273657999999995,0.0018117492609134476,0.052875,0.05529405,0.061674919999999994,0.069666,1000,0.050491280000000006,0.0013515865069190663,0.050375,0.051916,0.05675208,0.065708,1000,0.102867806,0.0018868466489464994,0.102583,0.1057521,0.11058342,0.11925,1000
10,Linear SVM,s044,"{""C"": 0.01}",7.993875,0.48925,1.8076171875,100,1000,0.053315808000000006,0.0014165982767933246,0.053,0.055375,0.0577525,0.065334,1000,0.04990700700000001,0.001353705039617303,0.049792,0.05142114999999999,0.05500208,0.062625,1000,0.10220962399999999,0.0019165313577056494,0.1018335,0.10504725,0.10983675999999999,0.115667,1000
10,Linear SVM,s046,"{""C"": 0.1}",7.660708,0.516917,1.8076171875,100,1000,0.053621137,0.0016243549203108726,0.053333,0.055916,0.060128339999999995,0.067291,1000,0.049821484,0.0023928218818588024,0.049542,0.051502049999999994,0.058505829999999995,0.085291,1000,0.103236366,0.0026035069480361424,0.102792,0.10662705,0.11276,0.142625,1000
10,Linear SVM,s047,"{""C"": 0.01}",7.116083,0.46875,1.8076171875,100,1000,0.053711123,0.0017429523524106377,0.053459,0.055625,0.060420749999999995,0.076291,1000,0.049662841,0.0012674800121896595,0.049542,0.0510851,0.05345801,0.066333,1000,0.10331459999999998,0.002002097876205333,0.103084,0.10588334999999999,0.112875,0.122667,1000
10,Linear SVM,s048,"{""C"": 1}",6.46875,0.531833,1.80078125,100,1000,0.054172888999999995,0.00177954304137751,0.053958,0.05633305,0.060919499999999994,0.071375,1000,0.05026975400000001,0.001555461297278505,0.050042,0.052002049999999994,0.057044080000000004,0.068208,1000,0.10436426900000001,0.0024789994778236747,0.104,0.10754405,0.11335799999999999,0.130042,1000
10,Linear SVM,s049,"{""C"": 100}",6.333667,3.222583,1.8017578125,100,1000,0.053617532999999995,0.001567480321238028,0.0533545,0.0556691,0.056958,0.071584,1000,0.050088742,0.0009864664472182952,0.050041,0.05158305,0.053502499999999995,0.057125,1000,0.10316471099999999,0.0017708475757714473,0.102958,0.10587919999999999,0.10929491,0.118916,1000
10,Linear SVM,s050,"{""C"": 100}",10.711417,2.880542,1.8017578125,100,1000,0.053392667000000005,0.0016005943397223903,0.0531045,0.055375,0.05658426,0.081625,1000,0.04939941800000001,0.001142194576123405,0.04925,0.050958,0.053587169999999996,0.060916,1000,0.10282379500000001,0.001789899108831218,0.1025625,0.10583809999999999,0.10959132999999999,0.113166,1000
10,Linear SVM,s051,"{""C"": 0.01}",8.938541,0.448917,1.8076171875,100,1000,0.054108058,0.0019065663402687693,0.05375,0.05621105,0.06329283,0.07275,1000,0.050129706,0.0013883139447449092,0.049875,0.052044049999999994,0.056138329999999986,0.06125,1000,0.102944692,0.002290914499578798,0.1025415,0.10684439999999999,0.11154366,0.12175,1000
10,Linear SVM,s052,"{""C"": 0.01}",7.085708,0.476833,1.8076171875,100,1000,0.053591383,0.0015286081470338238,0.053292,0.05575,0.05942350999999999,0.0655,1000,0.049728727,0.0016520810780223099,0.0495,0.051877099999999995,0.056375,0.07375,1000,0.103228078,0.00272996269942581,0.1028125,0.1063771,0.11030615999999999,0.155792,1000
10,Linear SVM,s053,"{""C"": 0.01}",7.2575,0.466167,1.8076171875,100,1000,0.053919739,0.0021095764745040135,0.0535835,0.056,0.06029142,0.092792,1000,0.04986591,0.0016049365941903655,0.0496875,0.051417,0.05379101,0.085417,1000,0.103025901,0.0021548126100855215,0.10275,0.105875,0.11141809,0.121541,1000
10,Linear SVM,s054,"{""C"": 0.1}",5.74325,0.493584,1.8076171875,100,1000,0.053932345,0.0021562337832672753,0.053583,0.05604405,0.05916726,0.101833,1000,0.049716321,0.0015012888836833736,0.049542,0.051294049999999994,0.05391684,0.077625,1000,0.10339319000000001,0.002581112956069918,0.102958,0.10679405,0.11116809,0.148542,1000
10,Linear SVM,s055,"{""C"": 0.01}",10.1035,0.465666,1.8076171875,100,1000,0.053947392999999996,0.0017985228330304663,0.053667,0.056,0.06204408,0.073625,1000,0.049993844999999995,0.0013985805520367906,0.049792,0.051544049999999994,0.054502919999999996,0.065208,1000,0.102703968,0.002117752602421032,0.102375,0.1057521,0.10979616,0.132833,1000
10,Linear SVM,s056,"{""C"": 0.01}",6.571125,0.475125,1.8076171875,100,1000,0.053869973,0.0014438107090732624,0.053625,0.056,0.059296,0.067375,1000,0.049578087,0.0012317031355180699,0.049375,0.051083,0.053811579999999984,0.063792,1000,0.103116509,0.0018887590849019878,0.102958,0.10583719999999999,0.10854517999999999,0.123083,1000
10,Linear SVM,s057,"{""C"": 0.01}",9.47,0.475625,1.8076171875,100,1000,0.054033517,0.004026846400304169,0.053625,0.056125,0.062295329999999996,0.168458,1000,0.050330541,0.0019955754618011167,0.050042,0.052458,0.056965499999999995,0.07925,1000,0.104461109,0.00456958906328855,0.103792,0.10818989999999998,0.11804616999999999,0.188833,1000
10,MLP,s002,"{""alpha"": 0.0001, ""h"": 32}",177.395125,44.053709,96.509765625,100,1000,0.058498203000000006,0.002548270344673135,0.0580625,0.06413125,0.06812750000000001,0.076709,1000,0.16913282799999999,0.006473417833947447,0.167458,0.17975205,0.19091642,0.288834,1000,0.22671830399999998,0.007320693867953522,0.224646,0.2412931,0.25093908,0.313792,1000
10,MLP,s003,"{""alpha"": 0.0001, ""h"": 32}",153.655167,66.614,97.689453125,100,1000,0.057997520000000004,0.0018848817646915852,0.057958,0.060252049999999995,0.06322315999999999,0.084708,1000,0.16863312300000002,0.006894961065732638,0.167834,0.17358605,0.18350167,0.306208,1000,0.22596393599999998,0.009006316613179932,0.2249375,0.23275,0.24075249999999998,0.409666,1000
10,MLP,s004,"{""alpha"": 0.0001, ""h"": 32}",159.678125,60.301875,97.5302734375,100,1000,0.058567943,0.00854688803300943,0.057708,0.061377049999999995,0.07896523999999999,0.1985,1000,0.172166274,0.03952013411494688,0.1686665,0.17467529999999998,0.19879416999999985,1.189333,1000,0.230686706,0.03574480537175477,0.226458,0.23729615,0.3085176699999993,0.812708,1000
10,MLP,s005,"{""alpha"": 0.0001, ""h"": 64}",187.784166,44.0365,170.6044921875,100,1000,0.057796668,0.0017290610017358329,0.057792,0.059836049999999995,0.06388332999999999,0.073792,1000,0.17675714099999998,0.0026880157204958155,0.17645850000000002,0.180625,0.18879532999999998,0.19525,1000,0.23274814500000002,0.004282171936116701,0.232166,0.23775415,0.246,0.311625,1000
10,MLP,s007,"{""alpha"": 0.0001, ""h"": 64}",151.38675,43.08275,170.5517578125,100,1000,0.057440099,0.0017614421226797516,0.0574375,0.059125,0.06495925,0.0725,1000,0.174714221,0.002709769018623782,0.174292,0.178875,0.18601374999999998,0.198959,1000,0.230627217,0.0031966986470656177,0.230042,0.23601039999999998,0.24333383,0.249625,1000
10,MLP,s008,"{""alpha"": 0.0001, ""h"": 64}",134.873125,47.531666,170.7978515625,100,1000,0.057940045999999995,0.002783828329127004,0.05775,0.060086049999999995,0.06630782999999998,0.1,1000,0.17658684600000002,0.0035641685782153948,0.176,0.18142319999999998,0.18966934,0.216916,1000,0.23379846699999998,0.007877484658535135,0.23264600000000002,0.24050829999999998,0.25291825,0.407,1000
10,MLP,s010,"{""alpha"": 0.0001, ""h"": 32}",132.235917,54.512208,97.2001953125,100,1000,0.057351977000000005,0.0016080984768297559,0.0573335,0.059375,0.06188332999999999,0.073166,1000,0.16683509399999996,0.0036082021966979986,0.166417,0.170875,0.17746259,0.244042,1000,0.223296249,0.003317084522397302,0.2228955,0.229,0.23538625,0.251333,1000
10,MLP,s011,"{""alpha"": 0.0001, ""h"": 32}",138.462459,56.403083,97.361328125,100,1000,0.057381945000000004,0.0015662654652013755,0.057375,0.05941605,0.06233342,0.073542,1000,0.16719829000000003,0.002724165050271573,0.1668125,0.1711271,0.17933549999999998,0.193042,1000,0.223915437,0.0033155667251225317,0.223521,0.22971215,0.23629325,0.243875,1000
10,MLP,s012,"{""alpha"": 0.0001, ""h"": 128}",163.991875,56.936709,319.4794921875,100,1000,0.057743167,0.002623098103153934,0.057583,0.060167,0.06396566,0.117958,1000,0.175416506,0.0036750978103827227,0.174875,0.18004405,0.18884592,0.226041,1000,0.231788807,0.0044927940364549316,0.2311875,0.23792324999999998,0.24488667,0.317542,1000
10,MLP,s013,"{""alpha"": 0.0001, ""h"": 64}",134.494375,35.121,169.955078125,100,1000,0.058695434,0.0033982351743138592,0.058375,0.061629149999999994,0.07013958999999999,0.125041,1000,0.177299128,0.009843497146730613,0.176,0.1822973,0.20716684,0.371667,1000,0.234531209,0.010782096022850332,0.232708,0.24334134999999998,0.25651841999999997,0.410292,1000
10,MLP,s015,"{""alpha"": 0.0001, ""h"": 128}",166.96425,43.275625,318.73046875,100,1000,0.058623665000000005,0.002584878439951156,0.058542,0.060669049999999995,0.06609549999999999,0.113791,1000,0.177858091,0.00350849986975275,0.177292,0.18346105000000001,0.19337667,0.220583,1000,0.235390092,0.009126897338776665,0.2341665,0.2423771,0.25450541,0.425,1000
10,MLP,s016,"{""alpha"": 0.0001, ""h"": 128}",180.558958,47.858459,318.9765625,100,1000,0.057889984,0.0028078013409274724,0.057625,0.06120805,0.06783425,0.1085,1000,0.176470868,0.004577667229040994,0.17575,0.18200624999999998,0.19442616,0.260166,1000,0.23339104099999997,0.007295620822281096,0.232417,0.2413351,0.25321216999999996,0.399833,1000
10,MLP,s017,"{""alpha"": 0.0001, ""h"": 64}",169.075625,57.249625,171.3994140625,100,1000,0.05767182,0.004143415012228868,0.057458,0.06026039999999999,0.06758524,0.169625,1000,0.17670512700000002,0.005203344455674197,0.175958,0.18192529999999998,0.19291783,0.264125,1000,0.231268088,0.006494173641930708,0.23025,0.2379673,0.25137666000000003,0.349125,1000
10,MLP,s018,"{""alpha"": 0.0001, ""h"": 32}",149.0945,50.963291,97.005859375,100,1000,0.057047121000000006,0.001547224738928302,0.057083,0.058791050000000004,0.06308441000000001,0.072625,1000,0.165292722,0.002466260821802342,0.165,0.16891905000000002,0.17625249999999998,0.184125,1000,0.22150394499999998,0.003131046572412108,0.221208,0.2267583,0.23283383000000002,0.238916,1000
10,MLP,s019,"{""alpha"": 0.0001, ""h"": 32}",142.296542,73.147542,98.427734375,100,1000,0.056990639,0.0019487301881032748,0.0569375,0.05900204999999999,0.06162917,0.091667,1000,0.16676981000000002,0.0025182892229667565,0.166417,0.17066905000000002,0.17730225,0.186583,1000,0.22244843300000003,0.003315374150721193,0.221958,0.22729615,0.23479740999999998,0.252459,1000
10,MLP,s020,"{""alpha"": 0.0001, ""h"": 32}",135.062792,58.65925,97.4755859375,100,1000,0.058208065,0.0025034616663911764,0.057917,0.06117319999999999,0.06729450000000001,0.089792,1000,0.168824368,0.007680301684995748,0.1675,0.1765503,0.19254824999999998,0.293917,1000,0.22596582599999998,0.009664993831528683,0.224417,0.23387705,0.24897350999999995,0.364417,1000
10,MLP,s021,"{""alpha"": 0.0001, ""h"": 64}",144.120625,44.014708,170.5546875,100,1000,0.05763519100000001,0.0019523547858237055,0.0576045,0.059711049999999995,0.06393033,0.077959,1000,0.176617061,0.0035051006013386427,0.176084,0.18091905,0.19250125,0.208042,1000,0.23214639399999998,0.004931773769677525,0.23135450000000002,0.23887915,0.24654366,0.33125,1000
10,MLP,s022,"{""alpha"": 0.0001, ""h"": 64}",146.069584,51.360042,170.923828125,100,1000,0.057588597,0.0019782592484922806,0.057459,0.059711049999999995,0.06350792,0.0805,1000,0.174987208,0.004222578477391952,0.174417,0.1793833,0.18771106999999998,0.270833,1000,0.232895624,0.004281604489163568,0.2321455,0.23879315,0.24771191,0.301959,1000
10,MLP,s024,"{""alpha"": 0.0001, ""h"": 32}",187.998917,57.654042,97.443359375,100,1000,0.05792996400000001,0.0025812377164555864,0.05775,0.06092739999999999,0.06675042,0.108166,1000,0.16870971399999998,0.005620610570871583,0.168,0.173875,0.181838,0.305666,1000,0.225868656,0.004329826815233368,0.2251665,0.2319601,0.23863,0.281542,1000
10,MLP,s025,"{""alpha"": 0.0001, ""h"": 64}",142.222917,46.891209,170.7412109375,100,1000,0.057653604,0.0020992261320633217,0.057542,0.059627099999999995,0.06533633999999999,0.091125,1000,0.176452706,0.0034822287901444555,0.175958,0.181417,0.18879782999999997,0.240458,1000,0.232368495,0.00351860223550015,0.2318125,0.2389285,0.24433342,0.259042,1000
10,MLP,s026,"{""alpha"": 0.0001, ""h"": 32}",160.872917,42.938292,96.3798828125,100,1000,0.057121385000000004,0.0017084613038643285,0.057042,0.059083,0.06271882999999999,0.075375,1000,0.166383722,0.002888631706856008,0.165958,0.171083,0.17970982000000002,0.183958,1000,0.22227522100000002,0.0032527636356532936,0.221917,0.22762705,0.23371217,0.2395,1000
10,MLP,s027,"{""alpha"": 0.0001, ""h"": 32}",147.359,50.173542,96.947265625,100,1000,0.057497107,0.0027166544268319858,0.0573545,0.059458,0.06538,0.118625,1000,0.16675170500000003,0.005876236759391798,0.166021,0.171458,0.17975249999999998,0.293,1000,0.223218577,0.004217576845597424,0.222541,0.22955559999999997,0.23701292,0.274875,1000
10,MLP,s028,"{""alpha"": 0.0001, ""h"": 128}",151.456916,48.030625,319.01171875,100,1000,0.05765945499999999,0.0018540239693309935,0.0575,0.059710099999999995,0.06608425,0.076458,1000,0.17493603500000002,0.002546813241182098,0.174583,0.17891605,0.18417033,0.196916,1000,0.23196326199999998,0.003320182856946218,0.2315,0.2377542,0.24266849999999998,0.259708,1000
10,MLP,s029,"{""alpha"": 0.0001, ""h"": 64}",164.906125,42.806291,170.5244140625,100,1000,0.057604104,0.0018819915768885573,0.0575,0.059586049999999995,0.06554616,0.075375,1000,0.174852748,0.003381522341467204,0.174333,0.17971105,0.18437958000000002,0.239375,1000,0.231706258,0.0049718356150237715,0.231125,0.23754315,0.24246217,0.344875,1000
10,MLP,s030,"{""alpha"": 0.0001, ""h"": 128}",147.334709,52.390458,319.3154296875,100,1000,0.059174592000000005,0.012048377823329981,0.058084,0.061879149999999994,0.07635466999999997,0.282125,1000,0.178713196,0.021286516886770242,0.176375,0.18471635,0.19584675999999998,0.57475,1000,0.23953650299999998,0.06416759960349822,0.233333,0.24433605,0.34524007999999984,1.881166,1000
10,MLP,s031,"{""alpha"": 0.0001, ""h"": 64}",166.08525,43.938334,170.6044921875,100,1000,0.057604853000000004,0.0019606851526083064,0.0574795,0.060252099999999996,0.065093,0.080875,1000,0.174639802,0.004206452626441251,0.173917,0.18104105,0.1896375,0.237083,1000,0.23185761200000002,0.007670710879498253,0.230583,0.23929615,0.24835049999999997,0.384625,1000
10,MLP,s032,"{""alpha"": 0.0001, ""h"": 32}",136.068708,50.546084,96.9443359375,100,1000,0.057342249,0.001463697642885575,0.057375,0.059169049999999994,0.06204101,0.073166,1000,0.166380182,0.002381275309361557,0.166125,0.17000415000000002,0.17629309,0.183666,1000,0.222287572,0.0030176069615824056,0.22175,0.22833925,0.23154323999999998,0.237917,1000
10,MLP,s033,"{""alpha"": 0.0001, ""h"": 64}",169.68075,48.64575,170.9033203125,100,1000,0.05770808200000001,0.0018418096133769979,0.057584,0.060044099999999996,0.06392308999999999,0.074417,1000,0.17531654,0.0035984039719777925,0.17475,0.18,0.18671133,0.241625,1000,0.232379427,0.005412369831771184,0.23175,0.23825415,0.24478416999999997,0.331416,1000
10,MLP,s034,"{""alpha"": 0.0001, ""h"": 32}",162.891041,65.819667,97.9931640625,100,1000,0.057222459999999996,0.0017163978437291154,0.057208,0.059211049999999994,0.06308425,0.072291,1000,0.16728215600000002,0.0035480971591988738,0.166917,0.171208,0.17676124999999998,0.239209,1000,0.22455757999999998,0.004248693840340694,0.224125,0.22966605,0.23541783,0.317291,1000
10,MLP,s035,"{""alpha"": 0.0001, ""h"": 64}",148.968459,40.480792,170.35546875,100,1000,0.057726481999999996,0.00233683181307483,0.057334,0.06267529999999999,0.06663,0.073167,1000,0.17620689299999998,0.0061979267177944405,0.174875,0.18620805,0.19887667,0.294416,1000,0.23251037400000002,0.008417412160730138,0.2306875,0.24671010000000002,0.2635,0.373542,1000
10,MLP,s036,"{""alpha"": 0.0001, ""h"": 64}",166.790209,35.215042,169.900390625,100,1000,0.057634568000000004,0.0020322763075837805,0.057666,0.059542,0.06095842,0.102958,1000,0.17680778099999997,0.0031331253274256943,0.176541,0.1799601,0.18314125,0.242958,1000,0.232808809,0.0029036392567694143,0.232458,0.23716605,0.24070967000000001,0.26575,1000
10,MLP,s037,"{""alpha"": 0.0001, ""h"": 32}",174.495291,64.282917,97.8583984375,100,1000,0.057505480000000005,0.0021940448697532347,0.057417,0.059918099999999995,0.06263957999999999,0.087667,1000,0.167930128,0.004827186975010157,0.1672705,0.17241810000000002,0.18118350999999996,0.274708,1000,0.22380647299999998,0.005428312464245264,0.223042,0.22954615,0.24112541,0.308083,1000
10,MLP,s038,"{""alpha"": 0.0001, ""h"": 32}",146.571958,55.460292,97.2734375,100,1000,0.057605191,0.0015307055883209922,0.057667,0.0595,0.06241866,0.076792,1000,0.16871564900000002,0.002430106420923992,0.168417,0.17241905,0.17833342,0.190041,1000,0.225485135,0.0030619868141494398,0.2250835,0.23066905000000001,0.23412542,0.258167,1000
10,MLP,s039,"{""alpha"": 0.0001, ""h"": 32}",170.950458,50.305792,96.8720703125,100,1000,0.057286998,0.0016326243960000152,0.057375,0.059208,0.06147841999999998,0.075833,1000,0.16829334299999998,0.0026702829618689195,0.1679795,0.172125,0.18004533,0.187083,1000,0.22476256900000002,0.0033491922587431484,0.224208,0.2297101,0.23720925,0.254667,1000
10,MLP,s040,"{""alpha"": 0.0001, ""h"": 32}",136.683209,55.407792,97.30078125,100,1000,0.058092314,0.0029947310907174466,0.057834,0.060752099999999996,0.06850832999999999,0.11925,1000,0.167644585,0.00635513603794882,0.16675,0.1744652,0.18267824,0.299417,1000,0.22423666,0.007846606399099065,0.22318749999999998,0.23155355,0.24013,0.373958,1000
10,MLP,s041,"{""alpha"": 0.0001, ""h"": 64}",189.404083,56.927958,171.40625,100,1000,0.057216867,0.0019962588967601105,0.0570415,0.05942019999999999,0.06583633,0.083458,1000,0.17406811499999997,0.004095514455404769,0.173541,0.17825,0.18717573999999998,0.262208,1000,0.230236357,0.0036461527671715226,0.22975,0.2365872,0.24388167,0.261167,1000
10,MLP,s042,"{""alpha"": 0.0001, ""h"": 64}",147.566167,35.959417,170.0625,100,1000,0.056922892,0.0016466360467955895,0.056875,0.058666,0.06130141999999999,0.074875,1000,0.17461591299999998,0.0028879938379156632,0.17425,0.17900205,0.18592158,0.202083,1000,0.23127244,0.003510965498710167,0.230792,0.23725624999999997,0.24333342,0.256083,1000
10,MLP,s043,"{""alpha"": 0.0001, ""h"": 128}",172.642958,53.913125,319.3427734375,100,1000,0.058599831000000005,0.0045270475044499525,0.058166,0.061379199999999995,0.06833384,0.144208,1000,0.17826574399999998,0.01365167586336353,0.176354,0.18541905,0.20888584,0.4495,1000,0.235567351,0.016497758082343873,0.233375,0.24466905,0.26956874999999997,0.604708,1000
10,MLP,s044,"{""alpha"": 0.0001, ""h"": 64}",142.110625,41.146041,170.4150390625,100,1000,0.061676292,0.04555910632255253,0.058291,0.06614579999999999,0.10783732999999988,1.414584,1000,0.184061664,0.0517648268299609,0.178042,0.19990414999999997,0.28583323999999993,1.673917,1000,0.242650552,0.03261986211533887,0.2357705,0.2833350999999999,0.37128709,0.846458,1000
10,MLP,s046,"{""alpha"": 0.0001, ""h"": 32}",148.093666,68.860416,98.125,100,1000,0.058208492,0.0028787617378100393,0.057833,0.06171424999999999,0.069005,0.092791,1000,0.168940797,0.008865295745232723,0.167375,0.17738335,0.18909716999999998,0.283917,1000,0.22625955299999997,0.009980254288085341,0.2243545,0.2387122,0.25897065999999996,0.41,1000
