seed,subject,classifier,pca_components,eer_pct
5,10,k-NN,20,0.0
5,10,LDA,20,0.0
5,10,k-NN,40,0.0
5,10,LDA,40,0.0
5,10,k-NN,80,0.0
5,10,LDA,80,0.0
5,10,k-NN,150,0.0
5,10,LDA,150,0.0
5,11,k-NN,10,0.0
5,11,LDA,10,0.0
5,11,k-NN,20,0.0
5,11,LDA,20,0.0
5,11,k-NN,40,0.0
5,11,LDA,40,0.0
5,11,k-NN,80,0.0
5,11,LDA,80,0.0
5,11,k-NN,150,0.0
5,11,LDA,150,0.0
5,12,k-NN,10,0.0
5,12,LDA,10,0.0
5,12,k-NN,20,0.0
5,12,LDA,20,0.0
5,12,k-NN,40,0.0
5,12,LDA,40,0.0
5,12,k-NN,80,0.0
5,12,LDA,80,0.0
5,12,k-NN,150,0.0
5,12,LDA,150,0.0
5,13,k-NN,10,0.0
5,13,LDA,10,2.564102564102564
5,13,k-NN,20,0.0
5,13,LDA,20,0.0
5,13,k-NN,40,0.0
5,13,LDA,40,0.0
5,13,k-NN,80,0.0
5,13,LDA,80,0.0
5,13,k-NN,150,0.0
5,13,LDA,150,0.0
5,14,k-NN,10,0.0
5,14,LDA,10,0.0
5,14,k-NN,20,0.0
5,14,LDA,20,0.0
5,14,k-NN,40,0.0
5,14,LDA,40,0.0
5,14,k-NN,80,0.0
5,14,LDA,80,0.0
5,14,k-NN,150,0.0
5,14,LDA,150,0.0
5,15,k-NN,10,1.008403361344536
5,15,LDA,10,23.589743589743588
5,15,k-NN,20,1.5000000000000062
5,15,LDA,20,3.589743589743589
5,15,k-NN,40,0.0
5,15,LDA,40,0.0
5,15,k-NN,80,0.508474576271188
5,15,LDA,80,0.0
5,15,k-NN,150,0.0
5,15,LDA,150,0.0
5,16,k-NN,10,1.975308641975309
5,16,LDA,10,4.102564102564102
5,16,k-NN,20,1.4634146341463423
5,16,LDA,20,0.0
5,16,k-NN,40,0.9999999999999991
5,16,LDA,40,0.0
5,16,k-NN,80,0.9999999999999991
5,16,LDA,80,0.0
5,16,k-NN,150,0.9999999999999991
5,16,LDA,150,0.0
5,17,k-NN,10,1.0169491525423704
5,17,LDA,10,2.0512820512820515
5,17,k-NN,20,3.764705882352942
5,17,LDA,20,5.6410256410256405
5,17,k-NN,40,1.9512195121951201
5,17,LDA,40,0.0
5,17,k-NN,80,0.0
5,17,LDA,80,0.0
5,17,k-NN,150,1.4634146341463423
5,17,LDA,150,0.0
5,18,k-NN,10,2.9268292682926815
5,18,LDA,10,6.666666666666665
5,18,k-NN,20,17.180616740088105
5,18,LDA,20,13.333333333333334
5,18,k-NN,40,17.105263157894733
5,18,LDA,40,2.564102564102564
5,18,k-NN,80,17.105263157894733
5,18,LDA,80,3.076923076923077
5,18,k-NN,150,2.9268292682926815
5,18,LDA,150,0.5128205128205132
5,19,k-NN,10,16.810344827586203
5,19,LDA,10,15.384615384615385
5,19,k-NN,20,16.88311688311688
5,19,LDA,20,20.0
5,19,k-NN,40,1.9047619047619055
5,19,LDA,40,20.0
5,19,k-NN,80,17.030567685589514
5,19,LDA,80,20.0
5,19,k-NN,150,1.9512195121951226
5,19,LDA,150,14.871794871794872
5,20,k-NN,10,0.5128205128205132
5,20,LDA,10,0.0
5,20,k-NN,20,0.0
5,20,LDA,20,0.0
5,20,k-NN,40,0.0
5,20,LDA,40,0.0
5,20,k-NN,80,0.0
5,20,LDA,80,0.0
5,20,k-NN,150,0.0
5,20,LDA,150,0.0
5,21,k-NN,10,0.5063291139240491
5,21,LDA,10,0.5128205128205132
5,21,k-NN,20,0.0
5,21,LDA,20,2.0512820512820515
5,21,k-NN,40,0.0
5,21,LDA,40,0.0
5,21,k-NN,80,0.0
5,21,LDA,80,0.0
5,21,k-NN,150,0.0
5,21,LDA,150,0.0
5,22,k-NN,10,0.0
5,22,LDA,10,2.564102564102564
5,22,k-NN,20,0.0
5,22,LDA,20,0.5128205128205132
5,22,k-NN,40,0.0
5,22,LDA,40,1.025641025641025
5,22,k-NN,80,0.0
5,22,LDA,80,0.5128205128205132
5,22,k-NN,150,0.0
5,22,LDA,150,4.102564102564102
5,23,k-NN,10,1.0126582278480982
5,23,LDA,10,5.6410256410256405
5,23,k-NN,20,1.9512195121951201
5,23,LDA,20,5.128205128205128
5,23,k-NN,40,2.409638554216868
5,23,LDA,40,0.0
5,23,k-NN,80,1.0000000000000004
5,23,LDA,80,0.0
5,23,k-NN,150,1.9512195121951201
5,23,LDA,150,0.0
5,24,k-NN,10,0.0
5,24,LDA,10,0.0
5,24,k-NN,20,0.0
5,24,LDA,20,0.0
5,24,k-NN,40,0.0
5,24,LDA,40,0.0
5,24,k-NN,80,0.0
5,24,LDA,80,0.0
5,24,k-NN,150,0.0
5,24,LDA,150,0.0
5,25,k-NN,10,1.4285714285714275
5,25,LDA,10,0.5128205128205132
5,25,k-NN,20,0.5000000000000002
5,25,LDA,20,0.5128205128205132
5,25,k-NN,40,0.0
5,25,LDA,40,0.0
5,25,k-NN,80,0.5000000000000002
5,25,LDA,80,0.0
5,25,k-NN,150,0.0
5,25,LDA,150,0.0
5,26,k-NN,10,1.4285714285714275
5,26,LDA,10,10.76923076923077
5,26,k-NN,20,1.9047619047619055
5,26,LDA,20,6.153846153846154
5,26,k-NN,40,2.3255813953488365
5,26,LDA,40,20.0
5,26,k-NN,80,1.9047619047619055
5,26,LDA,80,12.307692307692308
5,26,k-NN,150,1.4634146341463423
5,26,LDA,150,20.0
5,27,k-NN,10,0.0
5,27,LDA,10,0.0
5,27,k-NN,20,0.0
5,27,LDA,20,0.0
5,27,k-NN,40,0.0
5,27,LDA,40,0.0
5,27,k-NN,80,0.0
5,27,LDA,80,0.0
5,27,k-NN,150,0.0
5,27,LDA,150,0.0
5,28,k-NN,10,1.0126582278480982
5,28,LDA,10,15.897435897435896
5,28,k-NN,20,1.5094339622641455
5,28,LDA,20,8.205128205128204
5,28,k-NN,40,1.0126582278480982
5,28,LDA,40,4.102564102564102
5,28,k-NN,80,1.0126582278480982
5,28,LDA,80,1.5384615384615385
5,28,k-NN,150,1.5094339622641455
5,28,LDA,150,1.025641025641025
5,29,k-NN,10,4.23529411764706
5,29,LDA,10,2.564102564102564
5,29,k-NN,20,3.4042553191489358
5,29,LDA,20,0.0
5,29,k-NN,40,0.0
5,29,LDA,40,0.0
5,29,k-NN,80,0.0
5,29,LDA,80,0.0
5,29,k-NN,150,0.0
5,29,LDA,150,0.0
5,30,k-NN,10,0.9756097560975601
5,30,LDA,10,4.102564102564102
5,30,k-NN,20,0.0
5,30,LDA,20,2.564102564102564
5,30,k-NN,40,0.0
5,30,LDA,40,0.0
5,30,k-NN,80,0.0
5,30,LDA,80,0.0
5,30,k-NN,150,0.0
5,30,LDA,150,0.5128205128205132
5,31,k-NN,10,0.0
5,31,LDA,10,3.589743589743589
5,31,k-NN,20,0.0
5,31,LDA,20,2.0512820512820515
5,31,k-NN,40,0.0
5,31,LDA,40,0.0
5,31,k-NN,80,16.666666666666664
5,31,LDA,80,0.0
5,31,k-NN,150,16.666666666666664
5,31,LDA,150,0.0
5,32,k-NN,10,16.7381974248927
5,32,LDA,10,2.0512820512820515
5,32,k-NN,20,0.0
5,32,LDA,20,0.0
5,32,k-NN,40,0.0
5,32,LDA,40,0.0
5,32,k-NN,80,0.0
5,32,LDA,80,0.0
5,32,k-NN,150,0.0
5,32,LDA,150,16.7381974248927
5,33,k-NN,10,0.0
5,33,LDA,10,0.0
5,33,k-NN,20,0.0
5,33,LDA,20,0.0
5,33,k-NN,40,0.0
5,33,LDA,40,0.0
5,33,k-NN,80,0.0
5,33,LDA,80,0.0
5,33,k-NN,150,0.0
5,33,LDA,150,0.0
5,34,k-NN,10,0.0
5,34,LDA,10,1.025641025641025
5,34,k-NN,20,0.0
5,34,LDA,20,0.0
5,34,k-NN,40,0.0
5,34,LDA,40,0.0
5,34,k-NN,80,0.0
5,34,LDA,80,0.0
5,34,k-NN,150,0.0
5,34,LDA,150,0.0
5,35,k-NN,10,29.43396226415095
5,35,LDA,10,32.30769230769231
5,35,k-NN,20,17.105263157894733
5,35,LDA,20,14.358974358974358
5,35,k-NN,40,16.666666666666664
5,35,LDA,40,4.102564102564102
5,35,k-NN,80,16.7381974248927
5,35,LDA,80,0.0
5,35,k-NN,150,16.7381974248927
5,35,LDA,150,0.0
5,36,k-NN,10,3.2941176470588216
5,36,LDA,10,0.5128205128205132
5,36,k-NN,20,1.4814814814814825
5,36,LDA,20,0.5128205128205132
5,36,k-NN,40,0.5000000000000002
5,36,LDA,40,0.0
5,36,k-NN,80,0.0
5,36,LDA,80,0.5128205128205132
5,36,k-NN,150,0.0
5,36,LDA,150,0.5128205128205132
5,37,k-NN,10,0.508474576271188
5,37,LDA,10,4.102564102564102
5,37,k-NN,20,0.508474576271188
5,37,LDA,20,0.0
5,37,k-NN,40,0.508474576271188
5,37,LDA,40,1.025641025641025
5,37,k-NN,80,0.508474576271188
5,37,LDA,80,0.0
5,37,k-NN,150,0.508474576271188
5,37,LDA,150,0.0
5,38,k-NN,10,17.030567685589514
5,38,LDA,10,10.76923076923077
5,38,k-NN,20,2.500000000000001
5,38,LDA,20,4.102564102564102
5,38,k-NN,40,1.9512195121951201
5,38,LDA,40,14.871794871794872
5,38,k-NN,80,3.0434782608695645
5,38,LDA,80,1.025641025641025
5,38,k-NN,150,2.666666666666667
5,38,LDA,150,1.025641025641025
5,39,k-NN,10,17.105263157894733
5,39,LDA,10,3.589743589743589
5,39,k-NN,20,1.5000000000000062
5,39,LDA,20,2.564102564102564
5,39,k-NN,40,0.0
5,39,LDA,40,1.5384615384615385
5,39,k-NN,80,0.0
5,39,LDA,80,0.0
5,39,k-NN,150,0.0
5,39,LDA,150,0.0
5,40,k-NN,10,4.800000000000002
5,40,LDA,10,23.589743589743588
5,40,k-NN,20,4.724409448818899
5,40,LDA,20,21.025641025641026
5,40,k-NN,40,4.7619047619047645
5,40,LDA,40,20.0
5,40,k-NN,80,17.488789237668158
5,40,LDA,80,20.0
5,40,k-NN,150,17.410714285714285
5,40,LDA,150,20.0
6,1,k-NN,10,1.0126582278481011
6,1,LDA,10,0.5128205128205132
6,1,k-NN,20,1.0000000000000004
6,1,LDA,20,3.589743589743589
6,1,k-NN,40,1.4814814814814825
6,1,LDA,40,0.5128205128205132
6,1,k-NN,80,1.0000000000000004
6,1,LDA,80,1.025641025641025
6,1,k-NN,150,1.0000000000000004
6,1,LDA,150,7.6923076923076925
6,2,k-NN,10,1.8604651162790697
6,2,LDA,10,0.5128205128205132
6,2,k-NN,20,0.0
6,2,LDA,20,0.0
6,2,k-NN,40,0.0
6,2,LDA,40,0.0
6,2,k-NN,80,0.0
6,2,LDA,80,0.0
6,2,k-NN,150,0.0
6,2,LDA,150,0.0
6,3,k-NN,10,29.65779467680608
6,3,LDA,10,11.282051282051283
6,3,k-NN,20,17.105263157894733
6,3,LDA,20,0.0
6,3,k-NN,40,17.105263157894733
6,3,LDA,40,0.0
6,3,k-NN,80,16.95652173913043
6,3,LDA,80,0.0
6,3,k-NN,150,16.88311688311688
6,3,LDA,150,0.0
6,4,k-NN,10,3.2941176470588216
6,4,LDA,10,5.128205128205128
6,4,k-NN,20,1.4814814814814825
6,4,LDA,20,3.589743589743589
6,4,k-NN,40,0.5000000000000002
6,4,LDA,40,2.564102564102564
6,4,k-NN,80,0.9756097560975601
6,4,LDA,80,0.0
6,4,k-NN,150,0.9756097560975601
6,4,LDA,150,0.0
6,5,k-NN,10,1.9047619047619055
6,5,LDA,10,8.205128205128204
6,5,k-NN,20,2.3255813953488365
6,5,LDA,20,3.076923076923077
6,5,k-NN,40,1.9047619047619055
6,5,LDA,40,1.025641025641025
6,5,k-NN,80,2.7272727272727266
6,5,LDA,80,1.5384615384615385
6,5,k-NN,150,2.3255813953488365
6,5,LDA,150,2.0512820512820515
6,6,k-NN,10,0.0
6,6,LDA,10,0.0
6,6,k-NN,20,0.0
6,6,LDA,20,0.0
6,6,k-NN,40,0.0
6,6,LDA,40,0.0
6,6,k-NN,80,0.0
6,6,LDA,80,0.0
6,6,k-NN,150,0.0
6,6,LDA,150,0.0
6,7,k-NN,10,0.0
6,7,LDA,10,0.5128205128205132
6,7,k-NN,20,0.0
6,7,LDA,20,0.0
6,7,k-NN,40,0.0
6,7,LDA,40,0.0
6,7,k-NN,80,0.0
6,7,LDA,80,0.0
6,7,k-NN,150,0.0
6,7,LDA,150,0.0
6,8,k-NN,10,0.0
6,8,LDA,10,0.5128205128205132
6,8,k-NN,20,0.0
6,8,LDA,20,0.0
6,8,k-NN,40,0.0
6,8,LDA,40,0.0
6,8,k-NN,80,0.0
6,8,LDA,80,0.0
6,8,k-NN,150,0.0
6,8,LDA,150,0.0
6,9,k-NN,10,2.3255813953488365
6,9,LDA,10,0.0
6,9,k-NN,20,0.0
6,9,LDA,20,0.0
6,9,k-NN,40,0.0
6,9,LDA,40,0.0
6,9,k-NN,80,0.0
6,9,LDA,80,0.0
6,9,k-NN,150,0.0
6,9,LDA,150,0.0
6,10,k-NN,10,16.666666666666664
6,10,LDA,10,11.282051282051283
6,10,k-NN,20,16.666666666666664
6,10,LDA,20,0.0
6,10,k-NN,40,16.666666666666664
6,10,LDA,40,0.5128205128205132
6,10,k-NN,80,16.666666666666664
6,10,LDA,80,0.0
6,10,k-NN,150,16.666666666666664
6,10,LDA,150,0.0
6,11,k-NN,10,0.0
6,11,LDA,10,0.0
6,11,k-NN,20,0.0
6,11,LDA,20,0.0
6,11,k-NN,40,0.0
6,11,LDA,40,0.0
6,11,k-NN,80,0.0
6,11,LDA,80,0.0
6,11,k-NN,150,0.0
6,11,LDA,150,0.0
6,12,k-NN,10,0.0
6,12,LDA,10,0.5128205128205132
6,12,k-NN,20,0.0
6,12,LDA,20,0.0
6,12,k-NN,40,0.0
6,12,LDA,40,0.0
6,12,k-NN,80,0.0
6,12,LDA,80,0.0
6,12,k-NN,150,0.0
6,12,LDA,150,0.0
6,13,k-NN,10,0.0
6,13,LDA,10,1.5384615384615385
6,13,k-NN,20,0.9756097560975601
6,13,LDA,20,2.564102564102564
6,13,k-NN,40,0.5000000000000002
6,13,LDA,40,0.5128205128205132
6,13,k-NN,80,0.5000000000000002
6,13,LDA,80,0.0
6,13,k-NN,150,0.9756097560975601
6,13,LDA,150,2.0512820512820515
6,14,k-NN,10,0.0
6,14,LDA,10,0.0
6,14,k-NN,20,0.0
6,14,LDA,20,0.0
6,14,k-NN,40,0.0
6,14,LDA,40,0.0
6,14,k-NN,80,0.0
6,14,LDA,80,0.0
6,14,k-NN,150,0.0
6,14,LDA,150,0.0
6,15,k-NN,10,1.5126050420168098
6,15,LDA,10,43.58974358974359
6,15,k-NN,20,1.0169491525423704
6,15,LDA,20,7.179487179487179
6,15,k-NN,40,0.5128205128205119
6,15,LDA,40,2.564102564102564
6,15,k-NN,80,0.5128205128205119
6,15,LDA,80,0.0
6,15,k-NN,150,0.5128205128205119
6,15,LDA,150,0.0
6,16,k-NN,10,28.996282527881046
6,16,LDA,10,8.205128205128204
6,16,k-NN,20,16.810344827586203
6,16,LDA,20,0.0
6,16,k-NN,40,0.9756097560975601
6,16,LDA,40,0.0
6,16,k-NN,80,1.008403361344536
6,16,LDA,80,0.0
6,16,k-NN,150,1.008403361344536
6,16,LDA,150,0.0
6,17,k-NN,10,28.782287822878228
6,17,LDA,10,11.282051282051283
6,17,k-NN,20,28.888888888888893
6,17,LDA,20,6.153846153846154
6,17,k-NN,40,16.95652173913043
6,17,LDA,40,0.0
6,17,k-NN,80,16.95652173913043
6,17,LDA,80,0.0
6,17,k-NN,150,16.95652173913043
6,17,LDA,150,0.0
6,18,k-NN,10,1.5126050420168098
6,18,LDA,10,6.666666666666665
6,18,k-NN,20,1.9999999999999982
6,18,LDA,20,1.025641025641025
6,18,k-NN,40,2.0168067226890773
6,18,LDA,40,1.025641025641025
6,18,k-NN,80,1.9999999999999982
6,18,LDA,80,0.0
6,18,k-NN,150,2.0253164556962022
6,18,LDA,150,0.0
6,19,k-NN,10,0.5000000000000002
6,19,LDA,10,0.5128205128205132
6,19,k-NN,20,0.0
6,19,LDA,20,0.0
6,19,k-NN,40,0.0
6,19,LDA,40,0.0
6,19,k-NN,80,0.0
6,19,LDA,80,0.0
6,19,k-NN,150,0.0
6,19,LDA,150,0.0
6,20,k-NN,10,28.57142857142857
6,20,LDA,10,2.564102564102564
6,20,k-NN,20,0.0
6,20,LDA,20,0.0
6,20,k-NN,40,0.0
6,20,LDA,40,3.589743589743589
6,20,k-NN,80,0.0
6,20,LDA,80,0.0
6,20,k-NN,150,0.0
6,20,LDA,150,0.5128205128205132
6,21,k-NN,10,0.0
6,21,LDA,10,5.128205128205128
6,21,k-NN,20,0.0
6,21,LDA,20,0.0
6,21,k-NN,40,0.0
6,21,LDA,40,0.0
6,21,k-NN,80,0.0
6,21,LDA,80,0.0
6,21,k-NN,150,0.0
6,21,LDA,150,0.0
6,22,k-NN,10,0.0
6,22,LDA,10,2.0512820512820515
6,22,k-NN,20,0.0
6,22,LDA,20,1.025641025641025
6,22,k-NN,40,0.0
6,22,LDA,40,0.5128205128205132
6,22,k-NN,80,0.0
6,22,LDA,80,1.5384615384615385
6,22,k-NN,150,0.0
6,22,LDA,150,0.0
6,23,k-NN,10,0.5102040816326506
6,23,LDA,10,2.564102564102564
6,23,k-NN,20,0.5095541401273884
6,23,LDA,20,1.025641025641025
6,23,k-NN,40,0.0
6,23,LDA,40,0.0
6,23,k-NN,80,0.0
6,23,LDA,80,0.0
6,23,k-NN,150,0.0
6,23,LDA,150,0.0
6,24,k-NN,10,1.025641025641025
6,24,LDA,10,3.076923076923077
6,24,k-NN,20,0.0
6,24,LDA,20,0.0
6,24,k-NN,40,0.0
6,24,LDA,40,0.0
6,24,k-NN,80,0.0
6,24,LDA,80,0.0
6,24,k-NN,150,0.0
6,24,LDA,150,0.0
6,25,k-NN,10,3.255813953488371
6,25,LDA,10,1.5384615384615385
6,25,k-NN,20,2.7906976744186047
6,25,LDA,20,0.0
6,25,k-NN,40,2.7906976744186047
6,25,LDA,40,0.0
6,25,k-NN,80,2.666666666666667
6,25,LDA,80,0.0
6,25,k-NN,150,2.7906976744186047
6,25,LDA,150,0.0
6,26,k-NN,10,0.508474576271188
6,26,LDA,10,3.589743589743589
6,26,k-NN,20,0.0
6,26,LDA,20,0.0
6,26,k-NN,40,0.0
6,26,LDA,40,0.0
6,26,k-NN,80,0.0
6,26,LDA,80,0.0
6,26,k-NN,150,0.0
6,26,LDA,150,0.0
6,27,k-NN,10,0.0
6,27,LDA,10,0.0
6,27,k-NN,20,0.5000000000000002
6,27,LDA,20,0.0
6,27,k-NN,40,0.0
6,27,LDA,40,0.0
6,27,k-NN,80,0.0
6,27,LDA,80,0.0
6,27,k-NN,150,0.0
6,27,LDA,150,0.0
6,28,k-NN,10,0.508474576271188
6,28,LDA,10,7.6923076923076925
6,28,k-NN,20,1.5000000000000062
6,28,LDA,20,16.923076923076923
6,28,k-NN,40,1.5000000000000062
6,28,LDA,40,20.0
6,28,k-NN,80,1.008403361344536
6,28,LDA,80,20.0
6,28,k-NN,150,1.008403361344536
6,28,LDA,150,20.0
6,29,k-NN,10,1.975308641975309
6,29,LDA,10,6.666666666666665
6,29,k-NN,20,0.0
6,29,LDA,20,1.5384615384615385
6,29,k-NN,40,0.0
6,29,LDA,40,0.0
6,29,k-NN,80,0.0
6,29,LDA,80,0.0
6,29,k-NN,150,0.0
6,29,LDA,150,0.0
6,30,k-NN,10,0.0
6,30,LDA,10,0.5128205128205132
6,30,k-NN,20,0.0
6,30,LDA,20,1.5384615384615385
6,30,k-NN,40,0.0
6,30,LDA,40,1.025641025641025
6,30,k-NN,80,0.5000000000000002
6,30,LDA,80,3.589743589743589
6,30,k-NN,150,0.5000000000000002
6,30,LDA,150,3.076923076923077
6,31,k-NN,10,0.0
6,31,LDA,10,3.589743589743589
6,31,k-NN,20,0.0
6,31,LDA,20,0.5128205128205132
6,31,k-NN,40,0.0
6,31,LDA,40,0.0
6,31,k-NN,80,0.0
6,31,LDA,80,0.0
6,31,k-NN,150,0.0
6,31,LDA,150,0.0
6,32,k-NN,10,0.5102040816326506
6,32,LDA,10,0.5128205128205132
6,32,k-NN,20,0.0
6,32,LDA,20,0.0
6,32,k-NN,40,0.0
6,32,LDA,40,0.0
6,32,k-NN,80,0.0
6,32,LDA,80,0.0
6,32,k-NN,150,0.0
6,32,LDA,150,0.5128205128205132
6,33,k-NN,10,0.0
6,33,LDA,10,3.076923076923077
6,33,k-NN,20,0.9756097560975601
6,33,LDA,20,11.794871794871794
6,33,k-NN,40,0.5000000000000002
6,33,LDA,40,1.5384615384615385
6,33,k-NN,80,0.0
6,33,LDA,80,1.025641025641025
6,33,k-NN,150,0.0
6,33,LDA,150,1.025641025641025
6,34,k-NN,10,0.0
6,34,LDA,10,0.5128205128205132
6,34,k-NN,20,0.0
6,34,LDA,20,0.0
6,34,k-NN,40,0.0
6,34,LDA,40,0.0
6,34,k-NN,80,0.0
6,34,LDA,80,0.0
6,34,k-NN,150,0.0
6,34,LDA,150,0.0
6,35,k-NN,10,28.996282527881046
6,35,LDA,10,29.230769230769234
6,35,k-NN,20,28.57142857142857
6,35,LDA,20,17.94871794871795
6,35,k-NN,40,28.57142857142857
6,35,LDA,40,17.435897435897434
6,35,k-NN,80,28.57142857142857
6,35,LDA,80,2.0512820512820515
6,35,k-NN,150,28.57142857142857
6,35,LDA,150,3.076923076923077
6,36,k-NN,10,2.272727272727273
6,36,LDA,10,4.615384615384616
6,36,k-NN,20,2.666666666666667
6,36,LDA,20,3.076923076923077
6,36,k-NN,40,1.4285714285714275
6,36,LDA,40,0.0
6,36,k-NN,80,1.4285714285714275
6,36,LDA,80,0.5128205128205132
6,36,k-NN,150,0.0
6,36,LDA,150,0.5128205128205132
6,37,k-NN,10,0.0
6,37,LDA,10,4.102564102564102
6,37,k-NN,20,0.0
6,37,LDA,20,0.5128205128205132
6,37,k-NN,40,0.508474576271188
6,37,LDA,40,0.5128205128205132
6,37,k-NN,80,0.0
6,37,LDA,80,0.0
6,37,k-NN,150,0.0
6,37,LDA,150,0.0
6,38,k-NN,10,0.9756097560975601
6,38,LDA,10,5.128205128205128
6,38,k-NN,20,0.5063291139240491
6,38,LDA,20,1.5384615384615385
6,38,k-NN,40,1.0000000000000004
6,38,LDA,40,0.0
6,38,k-NN,80,1.0000000000000004
6,38,LDA,80,0.0
6,38,k-NN,150,1.008403361344536
6,38,LDA,150,0.0
6,39,k-NN,10,1.0000000000000004
6,39,LDA,10,3.076923076923077
6,39,k-NN,20,0.0
6,39,LDA,20,1.025641025641025
6,39,k-NN,40,0.0
6,39,LDA,40,1.5384615384615385
6,39,k-NN,80,16.666666666666664
6,39,LDA,80,3.076923076923077
6,39,k-NN,150,16.666666666666664
6,39,LDA,150,1.025641025641025
6,40,k-NN,10,29.323308270676694
6,40,LDA,10,6.666666666666665
6,40,k-NN,20,29.21348314606742
6,40,LDA,20,9.230769230769232
6,40,k-NN,40,29.1044776119403
6,40,LDA,40,2.564102564102564
6,40,k-NN,80,28.996282527881046
6,40,LDA,80,2.564102564102564
6,40,k-NN,150,28.782287822878228
6,40,LDA,150,11.794871794871794
7,1,k-NN,10,1.9834710743801685
7,1,LDA,10,0.0
7,1,k-NN,20,1.8604651162790697
7,1,LDA,20,2.0512820512820515
7,1,k-NN,40,0.9756097560975601
7,1,LDA,40,0.0
7,1,k-NN,80,16.88311688311688
7,1,LDA,80,1.5384615384615385
7,1,k-NN,150,16.88311688311688
7,1,LDA,150,15.897435897435896
7,2,k-NN,10,0.0
7,2,LDA,10,1.025641025641025
7,2,k-NN,20,0.0
7,2,LDA,20,0.0
7,2,k-NN,40,0.0
7,2,LDA,40,0.0
7,2,k-NN,80,0.0
7,2,LDA,80,0.0
7,2,k-NN,150,0.0
7,2,LDA,150,0.0
7,3,k-NN,10,29.885057471264364
7,3,LDA,10,28.205128205128204
7,3,k-NN,20,17.410714285714285
7,3,LDA,20,2.0512820512820515
7,3,k-NN,40,17.333333333333332
7,3,LDA,40,1.025641025641025
7,3,k-NN,80,17.180616740088105
7,3,LDA,80,0.0
7,3,k-NN,150,17.180616740088105
7,3,LDA,150,0.0
7,4,k-NN,10,29.1044776119403
7,4,LDA,10,4.615384615384616
7,4,k-NN,20,1.4814814814814825
7,4,LDA,20,0.5128205128205132
7,4,k-NN,40,0.5000000000000002
7,4,LDA,40,0.0
7,4,k-NN,80,0.0
7,4,LDA,80,0.0
7,4,k-NN,150,0.0
7,4,LDA,150,1.5384615384615385
7,5,k-NN,10,17.105263157894733
7,5,LDA,10,7.179487179487179
7,5,k-NN,20,2.8571428571428577
7,5,LDA,20,4.615384615384616
7,5,k-NN,40,17.105263157894733
7,5,LDA,40,2.0512820512820515
7,5,k-NN,80,2.8571428571428577
7,5,LDA,80,2.564102564102564
7,5,k-NN,150,4.000000000000001
7,5,LDA,150,4.102564102564102
7,6,k-NN,10,0.0
7,6,LDA,10,0.0
7,6,k-NN,20,0.0
7,6,LDA,20,0.0
7,6,k-NN,40,0.0
7,6,LDA,40,0.0
7,6,k-NN,80,0.0
7,6,LDA,80,0.0
7,6,k-NN,150,0.0
7,6,LDA,150,0.0
7,7,k-NN,10,1.0152284263959352
7,7,LDA,10,0.0
7,7,k-NN,20,0.5102040816326506
7,7,LDA,20,0.0
7,7,k-NN,40,0.5102040816326506
7,7,LDA,40,0.0
7,7,k-NN,80,0.5102040816326506
7,7,LDA,80,0.0
7,7,k-NN,150,0.5102040816326506
7,7,LDA,150,0.0
7,8,k-NN,10,0.0
7,8,LDA,10,0.0
7,8,k-NN,20,0.0
7,8,LDA,20,0.0
7,8,k-NN,40,0.0
7,8,LDA,40,0.0
7,8,k-NN,80,0.0
7,8,LDA,80,0.0
7,8,k-NN,150,0.0
7,8,LDA,150,0.0
7,9,k-NN,10,1.5000000000000062
7,9,LDA,10,5.6410256410256405
7,9,k-NN,20,0.9756097560975601
7,9,LDA,20,6.666666666666665
7,9,k-NN,40,0.5000000000000002
7,9,LDA,40,0.5128205128205132
7,9,k-NN,80,0.0
7,9,LDA,80,0.0
7,9,k-NN,150,0.5000000000000002
7,9,LDA,150,0.0
7,10,k-NN,10,16.666666666666664
7,10,LDA,10,5.128205128205128
7,10,k-NN,20,16.666666666666664
7,10,LDA,20,0.0
7,10,k-NN,40,16.666666666666664
7,10,LDA,40,0.0
7,10,k-NN,80,16.666666666666664
7,10,LDA,80,0.0
7,10,k-NN,150,16.666666666666664
7,10,LDA,150,0.0
7,11,k-NN,10,0.0
7,11,LDA,10,2.564102564102564
7,11,k-NN,20,0.0
7,11,LDA,20,0.0
7,11,k-NN,40,0.0
7,11,LDA,40,0.0
7,11,k-NN,80,0.0
7,11,LDA,80,0.0
7,11,k-NN,150,0.0
7,11,LDA,150,0.0
7,12,k-NN,10,0.0
7,12,LDA,10,0.0
7,12,k-NN,20,0.0
7,12,LDA,20,0.0
7,12,k-NN,40,0.0
7,12,LDA,40,0.0
7,12,k-NN,80,0.0
7,12,LDA,80,0.0
7,12,k-NN,150,0.0
7,12,LDA,150,0.0
7,13,k-NN,10,0.0
7,13,LDA,10,1.025641025641025
7,13,k-NN,20,0.0
7,13,LDA,20,0.0
7,13,k-NN,40,0.0
7,13,LDA,40,0.5128205128205132
7,13,k-NN,80,0.0
7,13,LDA,80,1.025641025641025
7,13,k-NN,150,0.0
7,13,LDA,150,1.5384615384615385
7,14,k-NN,10,0.0
7,14,LDA,10,2.0512820512820515
7,14,k-NN,20,0.0
7,14,LDA,20,0.5128205128205132
7,14,k-NN,40,0.0
7,14,LDA,40,0.0
7,14,k-NN,80,0.0
7,14,LDA,80,0.5128205128205132
7,14,k-NN,150,0.0
